0,300,103,405,1,91,391
0,413,229,490,1,104,424
40,126,112,179,0,76,152
127,171,163,197,1,145,184
95,163,111,192,1,103,178
167,88,190,109,1,178,99
180,43,192,73,1,186,58
171,307,233,368,0,202,338
348,601,433,687,0,390,644
693,576,709,618,1,701,597
1046,617,1082,647,1,1064,632
1486,667,1538,719,0,1512,693
1649,665,1675,712,1,1662,689
735,221,848,318,0,792,269
830,200,904,237,0,867,219
897,50,917,98,1,907,74
1137,139,1193,161,1,1165,150
1200,98,1263,141,0,1232,119
1428,57,1448,82,1,1438,69
1373,313,1390,352,1,1382,332
1516,177,1549,208,1,1532,192
1513,228,1530,268,1,1522,248
1774,140,1817,147,1,1795,143
1766,167,1785,198,1,1776,182
684,479,877,657,0,804,583
954,551,1162,709,0,1083,585
328,423,392,673,0,379,551
1855,576,1919,723,0,1870,621
1410,561,1647,634,0,1524,600
404,535,417,580,1,410,558
486,740,499,760,1,493,750
1866,860,1888,884,1,1877,872
1282,620,1310,644,1,1296,632
1812,37,1847,60,1,1829,49
