1033,1070,1048,1088,1,1033,1084
623,966,674,999,1,634,988
325,944,353,978,1,339,961
1694,895,1709,929,1,1701,912
1106,847,1122,881,1,1113,858
1584,832,1623,883,1,1600,861
139,810,149,848,1,144,829
1580,702,1599,725,1,1589,713
978,702,1003,719,1,991,710
566,665,619,707,1,593,686
1486,601,1497,654,1,1489,646
172,598,191,621,1,182,609
359,559,371,596,1,365,577
1900,523,1920,549,1,1901,543
357,487,370,549,1,364,518
275,454,290,471,1,283,462
898,444,1080,613,1,984,581
299,436,314,461,1,307,449
413,429,426,450,1,419,439
91,391,123,461,1,110,430
1672,382,1688,439,1,1674,432
1281,352,1309,399,1,1293,385
211,288,221,322,1,216,305
0,258,21,298,1,10,278
857,203,872,251,1,864,227
1236,197,1267,241,1,1242,209
182,186,198,232,1,196,228
505,168,677,346,1,584,309
987,107,1002,128,1,994,118
1658,106,1691,144,1,1675,125
1038,99,1072,119,1,1066,108
1288,95,1320,163,1,1299,142
168,90,195,113,1,177,104
902,42,931,72,1,917,57
47,21,75,45,1,70,31
1657,6,1692,24,1,1659,17
102,0,130,24,1,116,12
