1652,649,1682,674,1,1667,661
1277,583,1300,608,1,1288,595
1755,565,1790,603,1,1772,584
974,565,995,592,1,984,579
1036,562,1061,586,1,1048,574
965,544,982,564,1,973,554
1068,543,1100,572,1,1084,557
1233,526,1246,551,1,1239,539
1212,517,1228,552,1,1219,534
1045,507,1068,542,1,1056,524
964,500,985,530,1,974,515
882,487,966,577,1,924,532
247,479,278,503,1,262,491
773,478,884,585,1,829,531
676,470,691,496,1,683,483
676,424,702,456,1,689,440
690,423,797,514,1,743,469
324,422,364,453,1,344,437
0,414,20,461,1,10,438
