759,1062,799,1088,0,779,1075
1606,1061,1654,1088,0,1630,1074
844,1057,894,1088,0,869,1072
800,1050,837,1088,0,818,1069
498,1045,513,1064,0,505,1054
623,1044,679,1088,0,651,1066
515,1030,531,1054,0,523,1041
181,989,235,1062,0,208,1025
106,988,162,1031,0,134,1010
295,983,371,1043,0,333,1013
364,975,424,1036,0,394,1005
0,945,99,1047,0,49,996
1419,531,1495,601,0,1457,566
1342,499,1355,518,0,1348,508
1322,459,1359,493,0,1340,476
1851,456,1920,537,0,1885,496
1359,455,1400,536,0,1380,495
1202,446,1267,531,0,1234,489
1649,443,1719,502,0,1684,472
1579,442,1634,508,0,1607,475
1399,434,1458,487,0,1429,460
935,421,990,511,0,962,466
1104,419,1170,523,0,1137,471
1506,416,1592,494,0,1549,455
1498,401,1541,431,0,1519,416
585,380,609,413,0,596,397
867,374,940,448,0,903,411
867,370,906,402,0,886,386
923,361,984,435,0,953,398
363,358,400,395,0,381,377
160,351,197,390,0,178,370
0,350,48,408,0,24,379
474,349,519,389,0,496,369
527,348,552,408,0,539,378
614,345,764,445,0,689,395
286,308,328,354,0,307,331
151,296,196,354,0,173,325
58,293,154,362,0,106,327
369,292,414,367,0,391,329
