0,0,104,52,1,52,26
65,32,87,60,1,76,46
113,0,202,93,1,158,47
222,8,323,105,1,273,57
34,281,162,418,1,98,349
210,180,264,280,1,237,230
196,336,237,413,1,216,374
0,492,47,572,1,23,532
0,574,49,653,1,24,613
0,648,44,763,1,22,705
37,714,113,803,1,75,758
0,784,98,926,1,49,855
123,858,175,979,1,149,918
209,945,274,1010,1,242,977
286,819,392,940,1,339,879
249,701,330,732,1,289,716
384,698,453,806,1,418,752
219,497,302,607,1,260,552
271,453,398,570,1,334,512
362,402,464,533,1,413,467
450,377,586,490,1,518,433
317,230,404,380,1,360,305
396,224,475,299,1,436,262
350,121,447,228,1,398,174
433,102,490,137,1,461,119
477,177,544,236,1,510,207
468,256,612,369,1,540,313
575,157,640,326,1,607,241
640,71,815,210,1,727,140
658,73,758,142,1,708,107
815,85,953,183,1,883,134
725,197,898,348,1,811,272
686,286,769,359,1,728,322
750,360,804,425,1,777,392
707,409,776,513,1,741,460
666,546,741,586,1,704,565
631,612,714,643,1,672,628
545,748,603,864,1,574,806
485,820,535,931,1,510,875
517,805,697,933,1,607,869
953,898,1067,1057,1,1010,978
1030,844,1069,882,1,1049,863
1152,843,1204,906,1,1178,874
957,529,1064,701,1,1010,615
873,274,1066,526,1,969,400
931,219,1084,335,1,1008,277
1034,327,1114,450,1,1074,388
965,145,1046,258,1,1005,201
1049,34,1098,104,1,1073,68
1071,78,1190,182,1,1131,130
1121,9,1179,54,1,1150,31
1134,183,1234,260,1,1184,221
1162,302,1268,344,1,1214,323
1337,0,1483,102,1,1410,51
1433,21,1586,110,1,1509,66
1600,0,1790,129,1,1694,64
1780,1,1887,59,1,1834,30
1513,73,1645,153,1,1579,113
1552,127,1642,215,1,1597,171
1646,133,1818,306,1,1732,219
1828,141,1919,219,1,1873,180
1479,198,1673,490,1,1576,344
1271,188,1453,303,1,1362,245
1282,299,1377,384,1,1329,341
1395,324,1503,427,1,1449,376
1675,441,1805,640,1,1740,540
1788,571,1840,635,1,1814,603
1515,517,1688,648,1,1602,582
1180,470,1282,558,1,1231,514
1070,574,1244,765,1,1157,670
1159,703,1218,764,1,1188,733
1225,616,1315,721,1,1270,668
1254,698,1329,838,1,1291,768
1330,620,1438,735,1,1384,677
1306,728,1444,862,1,1375,795
1410,687,1555,855,1,1482,771
1660,858,1830,1033,1,1745,946
1596,925,1680,1012,1,1638,968
1769,780,1920,1088,1,1844,934
372,1016,471,1088,1,422,1052
1586,1018,1757,1088,1,1671,1053
913,1024,1004,1088,1,958,1056
1201,0,1308,65,1,1254,32
1234,1054,1355,1088,1,1295,1071
222,1062,283,1088,1,252,1075
700,619,1257,1041,0,1003,737
33,126,178,261,1,105,194
222,850,259,877,1,240,863
893,18,1232,477,0,1144,325
0,361,24,437,1,12,399
1183,0,1214,68,0,1198,34
