561,309,643,381,1,596,344
876,380,961,445,1,924,414
1277,67,1335,118,1,1306,92
1323,28,1392,114,1,1364,74
1777,120,1801,143,1,1783,136
806,612,840,632,1,823,622
815,591,849,602,1,832,596
608,622,631,643,1,619,633
0,448,105,612,1,3,533
851,852,896,889,1,868,861
970,1034,1009,1065,1,989,1050
955,999,977,1026,1,965,1013
959,862,976,881,1,967,871
1203,905,1226,934,1,1214,920
1091,685,1135,763,1,1113,724
1338,816,1509,1019,1,1415,896
1457,904,1534,981,1,1496,943
1665,1025,1778,1084,1,1717,1056
690,409,851,559,1,801,479
1610,1043,1640,1088,1,1614,1060
1234,654,1344,821,1,1282,741
751,1059,812,1088,1,775,1067
232,614,259,630,1,246,622
775,878,861,970,1,840,907
626,753,662,810,1,649,775
1022,54,1050,80,1,1036,67
1306,794,1354,857,1,1344,825
