1808,586,1836,613,1,1822,599
1829,583,1852,596,1,1840,589
1199,560,1226,573,1,1212,566
1253,551,1349,655,0,1301,603
1839,539,1857,561,1,1848,550
1612,536,1628,559,1,1620,547
1776,533,1798,553,1,1787,543
804,532,827,544,1,815,538
431,530,594,708,1,512,619
676,528,694,554,1,685,541
1579,512,1600,542,1,1590,527
495,505,518,516,1,507,511
1272,500,1286,526,1,1279,513
587,454,606,474,1,596,464
621,434,643,457,1,632,446
876,415,1052,589,0,959,519
1252,394,1543,657,1,1397,525
1901,611,1920,626,1,1910,618
274,661,342,728,1,308,695
342,74,359,99,1,350,86
732,156,746,174,1,739,165
