1764,1072,1806,1087,1,1785,1079
136,1042,165,1063,1,151,1053
1669,978,1701,1002,1,1685,990
1493,949,1535,973,1,1514,961
1692,931,1725,998,1,1708,964
1039,895,1079,975,0,1059,935
1270,842,1319,848,1,1294,845
903,841,962,882,1,932,861
1835,835,1874,931,1,1854,883
232,794,264,822,0,248,808
1198,785,1204,839,1,1201,812
1331,772,1355,785,1,1343,778
29,687,49,701,1,39,694
1237,664,1282,685,1,1260,675
1295,619,1310,700,1,1302,659
1254,594,1278,607,1,1266,600
1213,587,1244,628,1,1229,607
932,540,996,585,0,964,563
1197,522,1226,541,1,1211,532
301,518,317,534,1,309,526
1344,498,1356,521,1,1350,509
624,494,638,527,0,631,511
1297,481,1330,557,1,1313,519
1478,349,1507,368,1,1493,358
1235,319,1265,348,1,1250,334
1493,314,1513,334,1,1503,324
932,301,956,370,1,944,335
1350,298,1392,330,1,1371,314
979,266,1003,289,1,991,277
1397,258,1463,299,1,1430,279
264,251,322,267,0,293,259
1511,246,1541,258,1,1526,252
1184,211,1198,305,1,1191,258
773,204,794,220,1,783,212
1421,204,1477,235,1,1449,219
1210,84,1234,98,1,1222,91
881,61,908,86,1,894,73
331,42,361,86,0,346,64
1052,22,1079,34,1,1066,28
1145,0,1236,80,1,1190,40
