1049,898,1147,969,1,1109,943
1021,820,1095,887,1,1058,845
1130,810,1175,849,1,1164,826
850,645,898,690,1,885,669
792,443,855,490,1,829,465
753,411,802,468,1,786,440
799,407,850,457,1,818,430
734,393,782,451,1,762,407
1183,387,1268,453,1,1224,416
712,292,746,352,1,741,327
614,141,644,173,1,633,166
583,121,606,136,1,595,129
611,108,629,127,1,620,118
548,71,612,122,1,580,96
677,271,697,293,1,686,282
631,255,661,277,1,646,266
646,276,668,300,1,657,288
849,578,902,618,1,875,598
898,604,914,625,1,906,614
938,652,1000,690,1,969,671
951,678,1003,713,1,977,696
1368,827,1382,860,1,1375,844
1336,849,1364,878,1,1350,863
1176,1021,1219,1057,1,1198,1039
1121,1028,1169,1073,1,1145,1050
978,799,1022,820,1,1000,810
936,757,957,774,1,947,765
970,750,995,766,1,982,758
966,769,1016,799,1,991,784
1164,1065,1193,1088,1,1178,1077
