1801,756,1820,779,1,1810,767
1793,714,1806,746,1,1799,730
1842,663,1874,686,1,1858,675
1565,624,1585,651,1,1575,637
1539,606,1565,645,1,1552,625
1631,599,1710,684,0,1670,641
1101,584,1135,600,1,1118,591
1425,544,1453,575,1,1439,560
1060,525,1075,549,1,1067,537
1527,518,1579,597,1,1553,558
985,496,1009,507,1,997,501
1097,474,1315,595,1,1207,557
1004,466,1038,504,1,1021,485
961,450,982,471,1,972,460
1325,312,1342,332,1,1334,322
547,296,571,313,1,559,304
404,279,431,294,1,418,287
574,266,1058,700,1,777,492
561,265,577,285,1,569,275
331,242,345,265,1,338,253
304,166,325,182,1,315,174
