859,397,922,498,1,864,489
582,524,595,558,1,588,541
267,690,322,724,1,286,699
112,615,167,656,1,139,635
103,507,149,558,1,125,532
134,926,168,951,1,151,938
1356,194,1373,212,1,1365,203
1407,145,1439,175,1,1412,167
1470,124,1495,167,1,1483,141
1789,177,1841,230,1,1819,199
1427,287,1467,320,1,1442,315
1375,592,1448,642,1,1402,612
1603,759,1638,795,1,1616,776
1655,889,1701,962,1,1678,926
1807,993,1868,1032,1,1820,1020
1600,965,1626,989,1,1613,977
1150,992,1179,1022,1,1165,1007
930,492,1039,570,1,947,546
973,601,1054,671,1,1004,653
688,276,754,343,1,698,333
1148,790,1199,900,1,1162,858
47,13,67,45,1,57,29
432,0,451,13,1,442,6
478,389,502,405,1,490,397
1849,665,1878,688,1,1863,676
1881,619,1898,648,1,1890,633
1582,648,1603,663,1,1593,655
1406,188,1432,213,1,1419,200
1518,88,1533,108,1,1519,105
1652,385,1663,427,1,1655,414
