445,805,467,833,0,456,819
1307,587,1385,705,0,1340,674
1539,569,1590,626,0,1565,597
215,561,245,605,0,230,583
1353,542,1487,712,0,1434,644
1889,520,1920,590,0,1919,564
686,514,801,695,0,749,627
0,502,99,654,0,63,590
104,485,218,692,0,190,617
287,453,497,764,0,404,638
749,450,941,635,0,871,571
1832,408,1920,548,0,1894,497
979,377,1275,714,0,1137,633
159,225,343,363,0,300,313
1472,0,1508,7,0,1490,4
997,0,1234,95,0,1120,9
964,0,998,17,0,980,8
700,0,844,62,0,755,2
599,0,653,38,0,634,1
346,0,433,80,0,398,2
266,0,341,21,0,307,2
89,0,268,55,0,193,2
