1136,387,1153,412,1,1144,399
782,431,810,466,1,799,452
525,207,567,235,1,546,225
310,413,337,442,1,326,429
399,564,418,591,1,408,578
398,833,418,850,1,408,842
108,948,136,972,1,128,969
941,422,1005,482,1,974,453
756,685,807,764,1,788,725
1091,188,1142,238,1,1120,216
655,993,710,1079,1,694,1032
1541,5,1574,23,1,1558,14
1847,275,1865,293,1,1856,284
1799,297,1840,314,1,1822,305
1773,353,1808,380,1,1797,356
1847,506,1882,543,1,1864,524
1814,581,1843,616,1,1819,593
1686,858,1723,894,1,1704,876
1507,713,1574,729,1,1546,724
1315,1006,1340,1020,1,1328,1013
1376,891,1409,910,1,1397,902
1445,863,1467,930,1,1455,904
