605,108,632,196,69,610,185
562,525,579,544,69,571,534
709,434,737,454,69,733,438
825,724,894,768,69,859,746
1027,691,1042,714,42,1035,702
998,551,1019,568,42,1008,560
1108,135,1123,164,69,1115,149
1118,77,1173,117,38,1146,97
1480,265,1494,316,69,1487,290
1838,702,1853,729,42,1845,716
1682,739,1801,841,38,1763,821
1810,766,1847,812,38,1829,789
1789,840,1808,858,38,1798,849
1873,1027,1889,1041,255,1881,1034
1492,740,1917,1088,48,1685,1032
808,441,955,613,2,843,573
1061,424,1147,601,2,1117,564
293,466,410,556,2,359,532
1550,518,1606,593,1,1560,571
627,87,850,340,38,769,246
