195,236,250,259,7,222,247
241,165,283,295,7,269,233
1590,1011,1655,1044,7,1611,1028
870,507,945,560,7,907,533
1166,667,1205,728,7,1186,699
840,492,905,528,7,873,510
43,398,75,407,69,59,403
577,434,606,478,69,591,456
1133,108,1156,127,69,1144,117
791,366,819,389,42,805,377
1361,195,1372,214,255,1367,205
1593,303,1602,318,255,1598,310
1579,527,1592,538,255,1585,533
1338,502,1356,534,42,1347,518
752,605,785,630,255,768,617
829,901,841,914,255,835,908
458,1067,469,1079,255,464,1073
376,1058,384,1070,255,380,1064
