1622,238,1672,281,1,1647,259
1572,983,1623,1088,1,1598,1036
1251,721,1340,891,1,1295,815
865,556,994,655,1,960,608
824,444,864,594,1,844,519
583,356,748,474,1,693,409
369,170,501,319,1,434,241
962,658,1198,787,1,1099,677
537,266,607,445,1,590,320
1344,514,1471,579,1,1404,542
52,104,79,131,69,65,117
322,48,355,73,69,338,61
330,229,380,253,69,355,241
483,179,514,209,69,499,194
406,293,453,315,69,430,304
266,513,323,530,69,294,521
282,570,326,587,69,304,579
409,711,451,727,69,430,719
435,751,442,779,255,438,765
439,470,466,479,255,452,474
466,423,485,450,69,476,436
537,725,559,739,69,548,732
741,841,753,862,255,747,852
721,553,747,577,69,734,565
651,515,706,534,69,678,524
762,656,772,682,255,767,669
650,338,694,369,69,672,353
718,264,737,312,69,727,288
665,107,681,124,69,673,115
837,67,899,108,69,868,87
873,0,917,38,69,895,19
922,388,931,413,255,926,400
994,520,1011,542,69,1002,531
1079,557,1091,591,69,1085,574
1204,439,1273,480,69,1238,460
1500,403,1514,419,255,1507,411
1349,519,1374,554,69,1362,536
1252,641,1299,660,69,1275,650
1492,544,1517,563,69,1504,554
1507,777,1521,801,69,1514,789
1769,628,1777,652,255,1773,640
1645,1056,1659,1088,69,1652,1072
