484,906,553,993,87,519,975
906,800,926,813,255,916,806
419,789,459,845,48,438,835
110,775,172,828,87,154,817
120,755,139,769,87,129,762
1659,742,1675,754,255,1667,748
0,708,115,880,10,0,810
1022,689,1191,829,10,1111,802
449,675,706,879,10,605,836
1671,623,1686,636,255,1679,629
1457,617,1468,625,255,1463,621
1900,152,1920,191,10,1919,170
395,103,414,114,255,404,108
147,98,359,236,10,277,233
603,94,745,328,10,674,211
1349,7,1707,276,10,1520,183
436,47,623,153,48,576,143
903,39,913,55,255,908,47
827,17,1131,306,10,1003,238
1653,9,1861,269,10,1723,250
1060,0,1595,294,10,1253,244
