443,348,517,393,74,485,388
319,468,344,494,35,331,481
85,765,201,831,74,158,801
671,382,743,453,74,726,424
817,418,979,628,74,880,522
903,530,1025,621,74,965,598
1252,881,1269,898,35,1260,889
1392,721,1575,934,74,1454,849
1381,0,1461,80,89,1424,39
1424,139,1461,166,35,1442,152
969,26,1096,182,74,1026,110
1458,1021,1547,1088,74,1478,1073
1695,874,1816,964,74,1752,907
502,242,552,302,74,533,292
1097,554,1266,695,74,1142,616
1221,649,1362,777,74,1271,711
229,92,241,132,74,240,131
15,458,46,482,255,30,470
0,477,17,514,255,8,496
254,409,274,433,255,264,421
593,353,607,364,255,600,358
607,340,620,353,255,614,346
1478,795,1485,825,255,1482,810
1493,749,1504,795,74,1498,772
1552,844,1604,884,74,1571,863
