156,526,199,577,94,178,551
213,522,283,575,94,248,549
0,510,133,575,94,67,543
975,507,1038,554,94,1007,530
754,497,818,557,94,786,527
257,497,364,553,94,310,524
589,490,660,567,94,624,528
1366,488,1419,572,94,1392,530
823,488,886,559,94,854,523
696,485,761,559,94,729,522
1087,478,1146,541,94,1116,509
638,478,703,586,94,670,532
391,476,491,588,94,441,532
1150,467,1203,532,94,1176,499
483,465,542,566,94,513,515
1040,462,1090,553,94,1065,507
898,462,968,554,94,933,508
1335,456,1381,505,94,1358,481
571,448,635,497,94,603,473
1457,446,1537,548,94,1497,497
1416,445,1479,507,94,1447,476
1832,431,1920,521,94,1876,476
1196,430,1278,540,94,1237,485
1575,429,1679,539,94,1627,484
1690,419,1767,525,94,1728,472
1738,417,1838,502,94,1788,460
