149,621,161,686,71,155,654
361,562,426,634,71,394,598
150,550,173,611,71,161,581
80,523,150,562,71,115,542
614,497,657,528,71,635,512
488,490,514,518,71,501,504
693,481,735,549,71,714,515
1430,478,1510,539,71,1470,508
885,469,990,593,71,938,531
509,469,618,575,71,563,522
563,468,604,487,71,583,477
0,459,279,665,3,14,580
721,438,822,507,71,771,473
1012,420,1076,472,71,1044,446
1703,417,1735,439,71,1719,428
1109,407,1195,473,71,1152,440
1807,406,1872,478,71,1840,442
1316,405,1349,440,71,1332,422
1744,384,1806,438,71,1775,411
1179,376,1290,463,71,1234,419
1284,197,1758,487,3,1469,439
609,0,1193,511,3,909,456
186,0,687,528,3,529,456
