898,500,1018,618,89,959,569
132,24,149,42,255,140,33
3,1015,47,1064,89,24,1039
237,1057,252,1082,255,245,1070
604,814,611,840,255,607,827
245,370,259,380,255,252,375
466,253,490,280,255,478,267
564,187,584,192,255,574,189
743,56,754,73,255,749,64
1113,395,1141,424,94,1127,409
1347,348,1374,390,255,1360,369
1792,542,1821,605,69,1798,547
1229,549,1243,576,69,1235,562
960,925,985,951,255,972,938
754,964,769,974,255,761,969
998,1072,1011,1081,255,1005,1077
1431,833,1445,844,255,1438,838
1876,948,1906,980,255,1891,964
