1155,1043,1181,1088,38,1168,1065
143,1035,162,1043,255,152,1039
478,1007,498,1019,255,488,1013
1443,1001,1451,1012,255,1447,1006
1267,997,1299,1045,33,1283,1021
537,938,564,963,48,550,950
581,911,603,923,255,592,917
401,901,436,940,33,418,920
1281,891,1297,906,255,1289,898
1786,887,1812,896,255,1799,892
1597,847,1644,879,33,1620,863
349,839,368,853,255,358,846
298,839,321,852,48,309,845
318,806,335,821,255,326,813
389,790,397,797,255,393,793
366,776,381,784,255,374,780
792,727,834,770,33,813,748
1485,726,1494,731,255,1490,728
442,721,470,754,33,456,737
771,689,786,700,255,778,694
1790,661,1803,676,255,1796,669
515,584,541,600,48,528,592
1800,580,1809,594,255,1804,587
855,576,873,587,255,864,581
1103,563,1120,577,255,1111,570
1768,555,1786,573,33,1777,564
1877,499,1920,526,33,1898,513
300,473,316,478,255,308,476
1899,450,1920,476,33,1909,463
941,435,1007,551,38,974,493
1506,362,1516,368,255,1511,365
209,336,252,351,48,230,343
1792,335,1812,354,33,1802,345
1535,328,1553,335,255,1544,331
823,322,843,332,255,833,327
778,321,804,356,33,791,339
1171,320,1185,353,255,1178,336
807,295,827,309,48,817,302
792,285,829,293,48,811,289
613,282,630,310,48,621,296
1487,275,1498,304,255,1492,289
64,264,99,279,48,82,272
422,223,437,243,33,429,233
513,209,532,220,255,522,215
1542,196,1558,202,255,1550,199
1818,117,1826,130,255,1822,123
1228,110,1243,143,33,1235,126
801,102,821,120,48,811,110
1805,68,1822,94,33,1813,81
174,46,213,96,33,193,71
1667,27,1694,39,255,1680,33
1655,16,1668,32,255,1661,24
