1244,1077,1279,1088,94,1261,1083
1298,1071,1307,1088,255,1302,1079
980,1061,1009,1088,94,1006,1088
1489,1055,1549,1088,94,1518,1088
1764,1044,1920,1088,94,1859,1088
1649,1036,1748,1088,94,1720,1088
1426,1032,1465,1088,94,1450,1088
1055,1013,1090,1088,94,1068,1088
1355,1003,1378,1031,33,1367,1017
1878,989,1920,1029,94,1919,1023
1910,968,1920,1008,94,1919,994
850,851,934,938,94,906,883
182,575,193,623,255,187,599
104,554,125,560,255,115,557
685,536,715,581,94,700,559
1906,450,1920,486,94,1913,468
415,423,532,580,94,490,531
1500,404,1581,478,94,1537,452
516,403,682,588,94,645,518
1902,398,1920,445,94,1911,422
1117,356,1214,487,94,1144,455
907,350,1122,611,94,1051,457
1210,319,1427,553,94,1317,467
1531,305,1821,575,94,1686,446
667,291,937,619,94,845,472
1846,276,1920,372,94,1919,336
