956,560,1036,640,94,1000,605
185,126,201,150,255,193,137
147,256,158,267,255,152,261
202,384,236,392,255,219,388
160,396,175,404,255,168,400
67,979,81,1017,255,74,998
321,758,336,776,255,328,767
433,683,440,705,255,437,694
567,838,585,849,255,576,843
594,702,632,722,69,613,712
908,841,943,880,94,925,860
834,446,845,483,69,839,465
924,355,976,376,69,950,365
841,109,871,120,69,856,115
790,39,834,87,255,797,42
761,68,771,80,255,766,74
1254,51,1270,59,255,1262,55
1263,69,1277,78,255,1270,73
1253,112,1269,126,255,1261,119
1462,6,1500,37,32,1481,21
1536,58,1558,76,255,1547,67
1262,245,1276,264,69,1269,255
1520,279,1547,290,255,1533,284
1687,337,1714,358,69,1700,347
1488,687,1495,707,255,1491,697
1896,893,1906,900,255,1901,896
1497,973,1628,1081,255,1507,1008
