364,3,435,89,38,399,46
1817,188,1895,261,38,1856,224
142,549,191,613,48,149,600
312,506,329,529,48,321,517
354,253,445,340,48,414,333
629,92,645,146,48,639,128
921,268,963,333,48,936,330
828,608,884,651,48,854,645
1008,446,1059,510,48,1052,489
1043,319,1099,360,48,1057,343
957,395,977,432,48,972,403
949,255,1113,447,38,1031,351
992,170,1014,187,33,1003,178
1156,0,1179,28,38,1167,14
1206,0,1231,13,38,1219,6
1323,147,1334,164,255,1329,156
1325,262,1371,308,48,1337,297
1216,459,1296,502,48,1289,464
1477,1050,1504,1079,38,1497,1071
1728,971,1754,1039,48,1742,1031
713,61,762,146,24,737,104
584,310,753,548,38,643,449
906,608,1033,759,38,978,675
1009,397,1274,722,38,1105,601
1174,331,1282,434,38,1229,382
