1906,1073,1920,1088,255,1913,1081
1671,1004,1671,1004,255,1671,1004
1670,1002,1671,1003,255,1670,1003
1860,968,1920,1059,94,1890,1013
1613,960,1674,1029,94,1643,994
1700,953,1880,1063,94,1790,1008
1661,948,1726,1028,94,1694,988
1499,936,1572,1007,94,1536,972
1399,917,1487,1027,94,1443,972
1257,906,1342,978,94,1299,942
1221,836,1290,915,94,1255,875
897,827,948,903,94,922,865
1134,821,1195,891,94,1165,856
990,807,1060,873,94,1025,840
753,806,828,900,94,790,853
927,785,972,843,94,950,814
693,778,762,841,94,727,809
618,757,681,827,94,649,792
535,753,598,838,94,566,795
470,734,493,767,94,481,750
487,732,524,786,94,505,759
272,685,273,686,255,272,685
410,683,489,757,94,449,720
272,659,348,722,94,310,690
229,647,293,704,94,260,675
102,634,172,713,94,137,673
30,626,79,689,94,54,658
180,617,241,691,94,211,654
1783,358,1829,400,94,1806,379
1682,338,1727,386,94,1704,362
1559,294,1632,336,94,1595,315
1504,288,1560,348,94,1532,318
1621,284,1649,322,94,1635,303
1697,272,1746,340,94,1722,306
1343,262,1453,340,94,1398,301
987,234,1051,287,94,1019,260
1459,228,1526,310,94,1492,269
1056,228,1114,308,94,1085,267
1199,227,1249,306,94,1224,267
1247,226,1307,293,94,1277,259
954,188,1016,249,94,985,218
1081,187,1161,273,94,1121,230
728,179,760,211,94,744,195
762,176,851,256,94,806,216
562,167,602,204,94,581,185
603,164,634,217,94,619,190
862,154,958,255,94,910,204
465,136,494,161,94,479,149
409,133,429,155,94,419,144
690,119,718,190,94,704,155
304,83,367,141,94,336,112
223,70,296,139,94,259,105
178,58,240,107,94,208,83
55,55,68,78,94,62,66
121,53,143,81,94,132,67
0,35,34,98,94,17,66
