0,0,106,163,74,67,138
733,349,874,563,74,795,528
832,366,1111,573,74,939,535
1117,580,1293,766,74,1213,733
1407,547,1436,578,35,1418,563
1047,190,1060,205,255,1053,198
1152,108,1176,141,74,1161,128
552,115,586,137,89,569,123
883,22,898,52,35,891,37
1737,0,1751,41,74,1744,21
1687,116,1708,137,35,1698,127
1829,325,1852,358,74,1834,345
1447,688,1470,715,72,1458,701
343,203,428,304,74,392,289
1734,940,1906,1051,74,1788,1036
1680,834,1849,1005,74,1740,992
336,901,373,911,255,354,906
471,949,489,1006,48,476,950
