511,907,543,949,32,525,934
264,922,321,959,33,296,936
323,771,356,800,32,346,785
512,602,547,627,32,529,614
560,670,591,715,32,576,693
594,612,620,642,32,607,627
710,657,742,684,32,725,670
860,394,871,424,48,866,409
563,39,589,68,32,576,53
1046,775,1075,797,32,1059,788
768,258,805,266,69,787,262
291,257,321,285,66,306,271
382,462,405,510,32,394,486
220,512,262,554,48,241,533
62,735,95,764,32,79,749
369,880,396,886,255,382,883
479,793,499,811,32,489,802
475,775,495,781,255,485,778
913,655,941,670,32,927,662
991,834,1011,855,33,1001,845
931,685,955,706,32,943,695
999,694,1015,707,255,1007,701
1036,1045,1150,1088,2,1074,1081
1282,1026,1306,1047,66,1293,1037
1643,119,1812,349,48,1675,290
1847,169,1919,243,48,1857,181
1743,225,1888,352,48,1752,330
866,822,1104,991,2,982,967
709,451,1056,589,2,882,566
754,18,842,140,2,768,129
70,208,98,239,255,84,223
