154,1052,210,1088,0,182,1070
1889,709,1918,730,1,1903,719
1595,581,1666,657,0,1630,619
1506,525,1530,551,1,1517,538
1216,497,1275,587,0,1246,542
533,423,557,442,1,545,432
742,419,767,448,1,754,434
836,416,896,471,0,866,443
23,375,43,394,1,33,384
464,340,512,393,0,488,366
163,274,206,309,0,185,292
357,1013,376,1030,255,366,1021
1387,583,1403,601,255,1395,592
418,424,433,444,255,425,434
270,333,281,350,255,275,342
0,181,12,201,255,6,191
523,126,539,137,255,531,131
33,78,48,89,255,41,84
