0,975,27,1017,1,14,996
0,698,156,820,1,78,759
946,685,1292,1038,1,1119,861
850,454,1100,701,1,975,577
1081,444,1158,557,0,1119,501
1736,344,1794,380,1,1765,362
1800,308,1862,347,1,1831,327
978,301,1172,471,1,1075,386
1855,293,1905,309,1,1880,301
1366,277,1618,543,1,1492,410
0,246,230,475,1,115,361
1574,170,1597,203,0,1585,186
0,155,35,178,1,18,167
955,149,1116,336,0,1036,242
1485,30,1599,144,0,1542,87
65,2,353,246,1,209,124
1379,0,1521,98,0,1450,49
1622,0,1920,335,1,1771,167
1733,494,1920,700,0,1826,597
688,927,1004,1088,1,846,1007
1565,959,1768,1088,1,1666,1023
255,982,313,1088,1,284,1035
1383,989,1583,1088,1,1483,1038
1521,59,1605,197,0,1563,128
614,496,680,554,255,647,525
