329,391,355,404,1,342,397
571,414,595,444,1,583,429
802,491,822,514,1,811,502
825,488,840,528,1,832,508
1405,689,1445,742,1,1425,715
165,282,199,309,1,182,296
851,507,874,542,1,863,525
1698,807,1724,834,1,1711,821
898,568,926,588,1,912,578
666,459,704,476,1,685,467
218,288,236,319,1,227,303
1675,839,1702,858,1,1688,848
1280,691,1295,724,1,1287,707
968,550,984,574,1,976,562
1041,666,1071,679,1,1056,673
704,514,728,527,1,716,520
1910,894,1920,923,1,1915,908
583,449,611,458,255,597,454
1388,762,1401,778,255,1395,770
1426,778,1440,787,255,1433,783
1565,730,1580,746,255,1573,738
716,404,732,429,255,724,417
1649,779,1660,789,255,1654,784
1644,757,1653,766,255,1648,762
