711,900,779,984,1,745,942
228,10,416,214,1,394,151
0,333,125,461,1,86,429
1019,194,1271,387,1,1147,355
9,732,157,865,1,128,785
1751,365,1888,498,1,1802,461
1147,403,1234,463,1,1195,446
51,330,110,377,1,80,353
321,0,407,48,1,364,24
609,43,642,77,1,625,60
1026,368,1061,406,1,1043,387
1186,238,1228,298,1,1207,267
1347,575,1377,617,1,1362,596
440,7,485,58,255,463,32
488,0,538,25,255,513,12
823,97,854,123,255,839,110
620,303,643,334,255,631,318
596,363,649,390,255,623,376
1282,299,1373,367,255,1327,333
1414,224,1445,262,255,1430,243
1455,422,1521,453,255,1488,437
1781,299,1879,375,255,1830,337
1837,314,1912,346,255,1874,330
