241,251,289,297,0,269,280
178,87,210,98,1,194,93
67,382,111,398,1,89,390
122,525,150,551,1,136,538
176,849,210,893,1,192,871
236,321,255,356,1,248,326
893,840,935,854,1,913,847
1185,462,1206,487,1,1195,474
669,71,699,90,1,684,80
923,165,935,192,1,929,178
1845,356,1920,468,0,1896,418
1495,927,1504,957,1,1499,942
1226,964,1255,979,1,1240,972
678,960,693,979,1,686,970
205,1001,224,1026,1,214,1013
1307,1016,1373,1088,0,1334,1022
751,370,1021,595,0,881,489
619,133,744,386,0,683,265
352,0,588,53,0,457,44
452,1064,485,1088,1,468,1076
318,320,348,331,1,333,325
416,78,427,107,1,421,92
484,53,503,79,1,494,66
1709,474,1739,488,1,1724,481
319,41,344,50,255,331,45
455,494,462,523,255,458,509
671,382,684,396,255,677,389
754,480,770,488,255,762,484
705,58,719,68,255,712,63
853,71,861,94,255,857,83
915,117,935,128,255,925,122
