1660,458,1780,659,1,1683,561
432,149,504,213,1,455,177
370,118,410,165,1,388,144
0,354,38,430,1,10,398
463,812,501,846,1,482,829
371,269,414,303,1,393,286
417,303,436,349,1,426,326
435,633,727,911,1,581,772
354,1036,393,1088,1,374,1084
951,442,1110,642,1,1099,524
1064,388,1217,616,1,1140,502
1356,735,1405,804,1,1380,769
1591,745,1622,905,1,1604,900
1701,1036,1807,1088,1,1722,1087
1565,303,1583,360,1,1574,331
1803,799,1919,868,1,1861,834
1301,936,1526,1088,1,1413,1055
1166,704,1403,918,1,1246,839
565,445,677,532,1,628,488
1785,111,1912,270,1,1849,178
1109,629,1323,809,1,1195,747
360,627,614,737,1,509,689
740,666,756,684,255,748,675
804,799,819,810,255,811,804
