676,635,835,816,1,774,716
837,588,873,648,1,853,604
794,558,860,606,1,833,587
1026,167,1081,244,1,1076,237
1046,6,1149,113,1,1097,59
1131,0,1165,61,1,1138,6
967,24,1082,223,1,1051,136
696,163,758,224,1,733,191
565,8,616,71,1,594,32
519,297,530,345,1,528,310
214,185,265,222,1,241,211
146,185,189,205,1,148,202
993,300,1027,315,1,1010,307
849,127,873,151,1,860,139
1306,119,1330,139,1,1318,129
1702,460,1724,481,1,1713,471
1818,570,1840,598,1,1827,587
539,887,806,1080,1,672,983
0,710,52,724,1,1,715
790,251,1017,518,1,943,393
694,662,758,776,1,751,715
837,560,854,571,255,852,562
1141,0,1158,13,255,1149,6
1180,426,1193,445,255,1186,435
889,892,915,915,255,902,903
310,1031,320,1041,255,315,1036
278,935,290,952,255,284,944
302,921,311,935,255,307,928
289,900,302,908,255,296,904
310,696,323,711,255,317,703
451,720,464,739,255,457,729
364,565,381,575,255,372,570
606,304,620,324,255,613,314
608,237,627,246,255,618,241
610,165,619,177,255,614,171
589,196,604,211,255,596,204
1282,243,1299,256,255,1290,249
1536,972,1561,1004,255,1549,988
