422,57,459,94,1,440,76
459,71,523,125,1,491,98
1181,42,1227,64,1,1204,53
660,328,701,385,1,680,356
698,335,786,398,1,742,366
969,343,1011,389,1,990,366
846,400,888,459,1,867,429
790,402,834,439,1,812,420
894,879,919,910,1,907,894
962,532,990,563,1,976,547
1088,680,1148,762,1,1118,721
1053,746,1100,776,1,1077,761
1070,718,1111,754,1,1090,736
1208,981,1221,1024,1,1214,1002
1188,988,1200,1031,1,1194,1010
1246,876,1278,921,1,1262,899
1246,913,1321,978,1,1283,945
1251,939,1334,1043,1,1292,991
1327,1013,1397,1072,1,1362,1042
1182,815,1259,894,1,1214,856
1047,622,1097,697,1,1070,658
341,0,410,84,1,380,36
850,466,930,537,1,876,504
475,152,542,220,1,511,184
1107,767,1196,827,1,1140,796
312,0,341,12,1,326,6
1803,43,1846,67,1,1811,56
1906,4,1920,50,1,1916,38
626,315,634,321,255,630,318
1646,339,1666,358,255,1656,348
1628,383,1651,406,255,1639,395
