883,811,1044,1014,1,950,919
1201,900,1243,932,0,1217,919
616,226,664,276,0,653,268
724,13,763,61,0,750,56
842,27,887,78,0,867,72
1214,425,1262,471,0,1242,455
1313,130,1377,208,0,1355,167
2,507,118,651,1,70,644
0,316,58,373,0,29,345
419,660,480,727,1,449,694
667,979,790,1088,1,729,1034
602,1022,661,1064,1,631,1043
587,753,606,798,1,596,775
554,137,638,278,1,596,208
810,0,845,48,1,827,24
894,388,920,419,0,907,403
958,735,980,765,1,969,750
997,758,1105,861,1,1051,809
1056,881,1104,917,1,1080,899
1302,474,1367,522,1,1334,497
1352,401,1402,461,1,1377,431
1142,189,1155,241,1,1148,215
1459,29,1496,37,1,1478,33
1560,110,1569,153,1,1564,132
1433,0,1601,50,1,1517,25
1573,173,1675,284,1,1624,229
1834,280,1875,341,1,1854,311
1856,563,1902,605,0,1879,584
192,359,235,426,1,214,392
992,944,1159,1088,1,1083,1022
556,665,709,823,1,649,739
1053,490,1187,616,1,1146,598
1510,651,1610,751,1,1522,717
846,517,926,588,0,891,574
1172,563,1257,667,1,1191,654
566,376,647,468,1,609,454
907,233,986,326,1,930,316
232,341,312,423,1,299,411
149,99,226,183,1,197,163
676,199,739,275,1,708,237
1477,391,1585,513,1,1531,452
212,780,282,897,1,247,839
369,128,384,156,1,376,142
353,94,371,118,1,362,106
186,816,273,907,1,234,887
77,861,251,958,1,163,909
38,838,169,915,1,103,876
180,1019,208,1034,1,194,1026
741,562,899,680,1,844,610
1794,350,1908,481,1,1822,444
1558,346,1665,532,1,1617,486
1433,933,1466,960,1,1450,946
989,1058,1001,1088,1,995,1073
914,986,1000,1083,1,957,1064
333,172,359,199,255,346,185
269,714,306,739,255,287,726
606,648,626,667,255,616,657
403,734,423,746,255,413,740
1646,613,1657,625,255,1651,619
1741,627,1764,639,255,1752,633
1446,657,1461,666,255,1454,661
