0,858,118,926,1,59,892
937,424,1261,590,1,1099,507
1114,345,1161,444,1,1138,394
1016,313,1130,419,1,1073,366
1227,266,1319,467,1,1273,366
1417,187,1685,442,1,1584,244
1711,49,1832,110,1,1771,79
569,347,821,568,1,771,548
543,486,693,639,1,659,608
403,717,498,826,1,451,771
302,858,346,875,1,324,867
294,829,345,854,1,319,841
0,820,397,1015,1,224,887
0,632,183,841,1,149,806
739,866,876,1074,1,862,991
1777,110,1919,240,1,1915,131
1905,226,1920,257,1,1912,241
565,314,599,343,255,582,328
1859,998,1883,1019,255,1871,1008
1476,1060,1546,1088,255,1520,1084
